Firmnav ID;Rating;AI search
NO980921565;1.0;Initial
DK26716381;1.0;Initial
FI10881462;1.0;Initial
SE5566128160;0.0;
DK25698851;1.0;
NO990638942;1.0;
DK28154445;1.0;
SE5561848556;0.0;
DK34892415;0.0;
SE5568202765;1.0;
FI23607315;0.0;
SE5566736616;0.0;
DK37774391;0.0;
SE5568528425;0.0;
DK21596175;1.0;
DK39236605;0.0;
SE5591517742;0.0;
SE5590173570;0.0;
DK34207755;0.0;
NO818464142;1.0;
FI25416539;0.0;
FI23506178;0.0;
SE5569326928;0.0;
DK25734963;0.0;
FI22832393;1.0;
FI15423997;0.0;
SE5590615695;0.0;
SE5567960116;1.0;
SE5569043622;0.0;
NO940922410;0.0;
DK26257360;0.0;
FI19169295;1.0;
FI25946572;0.0;
SE5591406938;0.0;
SE5565832374;1.0;
DK37856878;0.0;
SE5566752191;0.0;
DK40911871;0.0;
SE5590360680;1.0;
FI22875983;0.0;
DK33591586;0.0;
NO998668468;1.0;
SE5590192513;0.0;
FI21220619;0.0;
FI24934836;0.0;
DK39313839;1.0;
DK34074100;0.0;
SE5590327242;0.0;
FI23647608;;
FI01459526;;
SE5569040826;;
DK33501404;;
DK38359894;;
FI15984946;;
FI24652679;;
NO990637423;;
DK10161657;;
SE5567820088;;
DK29394962;;
DK26833345;;
FI06009567;;
SE5560953225;;
SE5590334511;;
FI20543424;;
FI20627054;;
SE5567293922;;
SE5565984464;;
SE5567817001;;
SE5565878708;;
SE5565338133;;
SE5567990063;;
FI24635422;;
DK30590627;;
DK35647090;;
DK13703973;;
DK14453431;;
SE5590234935;;
SE5569778078;;
DK39801809;;
NO997266056;;
DK73422213;;
FI08737832;;
DK25524314;;
DK32841317;;
NO915736076;;
NO982089549;;
SE5565153680;;
FI08307322;;
DK36905069;;
SE5569742108;;
SE5562117720;;
SE5561220996;;
DK36082569;;
SE5592540883;;
FI23089888;;
NO989958135;;
DK37688762;;
DK26499879;;
NO990763615;;
SE5562485630;;
NO983717608;;
NO921749619;;
SE5567528293;;
DK35391282;;
SE5567590301;;
SE5565230744;;
SE5590198700;;
DK11935680;;
DK37901652;;
NO923315497;;
SE5564550373;;
FI19481959;;
SE5565500328;;
SE5568225212;;
SE5569442501;;
SE5568812670;;
DK11562639;;
FI27688466;;
FI09880841;;
SE5568111974;;
NO925506974;;
DK38547674;;
DK25896939;;
FI17044683;;
DK39454882;;
DK32056393;;
SE5566094008;;
FI23609900;;
SE5564372968;;
NO884260922;;
DK32783899;;
FI14450547;;
SE5564321247;;
SE5568274657;;
SE5566131370;;
SE5562234772;;
SE5569575375;;
SE5560023763;;
SE5566856414;;
SE5563419182;;
DK29447675;;
FI25087464;;
FI16276458;;
SE5563372191;;
DK38328832;;
SE5569709974;;
SE5591894497;;
DK38613502;1.0;
NO999224091;0.0;
SE5564550373;0.0;
DK38895540;0.0;
DK32841317;0.0;
SE5562234772;0.0;
SE5563056059;0.0;
DK26499879;0.0;
DK13703973;0.0;
DK29394962;0.0;
DK36082569;0.0;
NO919779446;1.0;
DK26833345;0.0;
SE5562577881;0.0;
DK35647090;0.0;
SE5566763040;0.0;
SE5591203608;0.0;
SE5567990063;0.0;
NO982089549;0.0;
DK10161657;0.0;
DK11935680;0.0;
DK36951931;0.0;
DK11562639;0.0;
SE5560023763;0.0;
DK21595888;0.0;
NO915736076;1.0;
DK35391282;1.0;
SE5563372191;0.0;
FI01459526;0.0;
FI08307322;1.0;
NO920388620;0.0;
DK13680531;0.0;
DK20293195;0.0;
SE5560953225;0.0;
DK37079774;0.0;
DK30590627;0.0;
